Item;TP;Num;Codigo;Tipo_Objeto;Texto;Pos_Xo;Pos_Yo;Pos_Xf;Pos_Yf;Radio;Color;Vertical;Negrilla;Centrar;Tipo_Letra;Tamaño;X;ID
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2377
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2378
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2379
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2380
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2381
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2382
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2383
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2384
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2385
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2386
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2387
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2388
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2389
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2390
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2391
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2392
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2393
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2394
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2395
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2396
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2397
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2398
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2399
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2400
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2401
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2402
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2403
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2404
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2405
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2406
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2407
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2408
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2409
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2410
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2411
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2412
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2413
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2414
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2415
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2416
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2417
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2418
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2419
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2420
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2421
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2422
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2423
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2424
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2425
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2426
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2427
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2428
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2429
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2430
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2431
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2432
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2433
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2434
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2435
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2436
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2437
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2438
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2439
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2440
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2441
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2442
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2443
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2444
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2445
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2446
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2447
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2448
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2449
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2450
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2451
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2452
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2453
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2454
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2455
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2456
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2457
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2458
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2459
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2460
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2461
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2462
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2463
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2464
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2465
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2466
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2467
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2468
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2469
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2470
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2471
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2472
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2473
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2474
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2475
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2476
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2477
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2478
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2479
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2480
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2481
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2482
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2483
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2484
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2485
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2486
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2487
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2488
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2489
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2490
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2491
^000^;^RC^;8;^005^;^TEXTO^;^Urdesa Central Calle Quinta No. 608 y Av. Las Monjas * Telefax: 042882561 *^;0.10000000000000001;1.2;9.0;16.5;0.0;^Negro^;0;0;1;^.^;0.0;^.^;2492
