Item;TP;Campo;Encabezado;Pos_X;Pos_Y;Tamaño;X;ID
^998^;^P05^;5;^Ancho letras Cheque^;13.0;1.0;0.0;^.^;986
^998^;^P05^;6;^Fecha del Cheque^;1.5;3.7999999999999998;0.0;^.^;987
^998^;^P05^;7;^Sin Saltos de Pagina^;1.0;1.0;0.0;^.^;988
^998^;^P05^;8;^Alto del Cheque^;0.0;7.5;0.0;^.^;989
^998^;^P05^;9;^La Suma de (En Numero)^;2.0;2.3999999999999999;0.0;^.^;990
^998^;^P05^;10;^Ciudad^;0.5;3.3999999999999999;0.0;^.^;991
^998^;^P06^;1;^Cheque No^;0.0;0.0;0.0;^.^;992
^998^;^P06^;2;^Paguese a:^;7.0999999999999996;5.0;0.0;^.^;993
^998^;^P06^;3;^La Cantidad de:^;17.300000000000001;5.0;0.0;^.^;994
^998^;^P06^;4;^La Suma de:^;7.2999999999999998;5.75;0.0;^.^;995
^998^;^P06^;5;^Ancho letras Cheque^;17.800000000000001;17.800000000000001;0.0;^.^;996
^998^;^P06^;6;^Fecha del Cheque^;5.7999999999999998;6.9000000000000004;0.0;^.^;997
^998^;^P06^;7;^Sin Saltos de Pagina^;6.0;4.4000000000000004;0.0;^.^;998
^998^;^P06^;8;^Alto del Cheque^;0.0;10.9;0.0;^.^;999
^998^;^P06^;9;^La Suma de (En Numero)^;0.0;0.0;0.0;^.^;1000
^998^;^P06^;10;^Ciudad^;0.5;3.3999999999999999;0.0;^.^;1001
^998^;^P07^;1;^Cheque No^;0.0;0.0;0.0;^.^;1002
^998^;^P07^;2;^Paguese a:^;2.0;1.5;0.0;^.^;1003
^998^;^P07^;3;^La Cantidad de:^;12.5;1.5;0.0;^.^;1004
^998^;^P07^;4;^La Suma de:^;0.0;0.0;0.0;^.^;1005
^998^;^P07^;5;^Ancho letras Cheque^;13.0;1.0;0.0;^.^;1006
^998^;^P07^;6;^Fecha del Cheque^;1.5;3.7999999999999998;0.0;^.^;1007
^998^;^P07^;7;^Sin Saltos de Pagina^;1.0;1.0;0.0;^.^;1008
^998^;^P07^;8;^Alto del Cheque^;0.0;7.5;0.0;^.^;1009
^998^;^P07^;9;^La Suma de (En Numero)^;2.0;2.3999999999999999;0.0;^.^;1010
^998^;^P07^;10;^Ciudad^;0.5;3.3999999999999999;0.0;^.^;1011
^998^;^P08^;1;^Cheque No^;0.0;0.0;0.0;^.^;1012
^998^;^P08^;2;^Paguese a:^;7.0;5.0999999999999996;0.0;^.^;1013
^998^;^P08^;3;^La Cantidad de:^;17.199999999999999;5.0999999999999996;0.0;^.^;1014
^998^;^P08^;4;^La Suma de:^;7.0;5.75;0.0;^.^;1015
^998^;^P08^;5;^Ancho letras Cheque^;13.0;1.0;0.0;^.^;1016
^998^;^P08^;6;^Fecha del Cheque^;5.7000000000000002;6.9000000000000004;0.0;^.^;1017
^998^;^P08^;7;^Sin Saltos de Pagina^;1.0;1.0;0.0;^.^;1018
^998^;^P08^;8;^Alto del Cheque^;0.0;7.5;0.0;^.^;1019
^998^;^P08^;9;^La Suma de (En Numero)^;0.0;0.0;0.0;^.^;1020
^998^;^P08^;10;^Ciudad^;0.5;3.3999999999999999;0.0;^.^;1021
^998^;^P09^;1;^Cheque No^;0.0;0.0;0.0;^.^;1022
^998^;^P09^;2;^Paguese a:^;2.0;1.5;0.0;^.^;1023
^998^;^P09^;3;^La Cantidad de:^;12.5;1.5;0.0;^.^;1024
^998^;^P09^;4;^La Suma de:^;0.0;0.0;0.0;^.^;1025
^998^;^P09^;5;^Ancho letras Cheque^;13.0;1.0;0.0;^.^;1026
^998^;^P09^;6;^Fecha del Cheque^;1.5;3.7999999999999998;0.0;^.^;1027
^998^;^P09^;7;^Sin Saltos de Pagina^;1.0;1.0;0.0;^.^;1028
^998^;^P09^;8;^Alto del Cheque^;0.0;7.5;0.0;^.^;1029
^998^;^P09^;9;^La Suma de (En Numero)^;2.0;2.3999999999999999;0.0;^.^;1030
^998^;^P09^;10;^Ciudad^;0.5;3.3999999999999999;0.0;^.^;1031
^998^;^P10^;1;^Cheque No^;0.0;0.0;0.0;^.^;1032
^998^;^P10^;2;^Paguese a:^;2.0;1.5;0.0;^.^;1033
^998^;^P10^;3;^La Cantidad de:^;12.5;1.5;0.0;^.^;1034
^998^;^P10^;4;^La Suma de:^;0.0;0.0;0.0;^.^;1035
^998^;^P10^;5;^Ancho letras Cheque^;13.0;1.0;0.0;^.^;1036
^998^;^P10^;6;^Fecha del Cheque^;1.5;3.7999999999999998;0.0;^.^;1037
^998^;^P10^;7;^Sin Saltos de Pagina^;1.0;1.0;0.0;^.^;1038
^998^;^P10^;8;^Alto del Cheque^;0.0;7.5;0.0;^.^;1039
^998^;^P10^;9;^La Suma de (En Numero)^;2.0;2.3999999999999999;0.0;^.^;1040
^998^;^P10^;10;^Ciudad^;0.5;3.3999999999999999;0.0;^.^;1041
^998^;^PCB^;1;^Razon Social^;7.5;3.0;0.0;^.^;1042
^998^;^PCB^;2;^Direccion^;0.0;0.0;0.0;^.^;1043
^998^;^PCB^;3;^Telefono^;0.0;0.0;0.0;^.^;1044
^998^;^PCB^;4;^RUC^;0.0;0.0;0.0;^.^;1045
^998^;^PCB^;5;^Beneficiario^;5.5;5.5999999999999996;0.0;^.^;1046
^998^;^PCB^;6;^Cedula^;0.0;0.0;0.0;^.^;1047
^998^;^PCB^;7;^Padres^;3.0;6.2999999999999998;0.0;^.^;1048
^998^;^PCB^;8;^Cedula_P^;0.0;0.0;0.0;^.^;1049
^998^;^PCB^;9;^Madre^;0.0;0.0;0.0;^.^;1050
^998^;^PCB^;10;^Cedula_M^;0.0;0.0;0.0;^.^;1051
^998^;^PCB^;11;^Ciudad y Fecha de Nacimiento^;6.5;7.0;0.0;^.^;1052
^998^;^PCB^;12;^Ciudad y Fecha de B_C_M^;5.0;7.7000000000000002;0.0;^.^;1053
^998^;^PCB^;13;^Padrinos^;3.2000000000000002;8.4000000000000004;0.0;^.^;1054
^998^;^PCB^;14;^Ministro^;3.2999999999999998;9.1999999999999993;0.0;^.^;1055
^998^;^PCB^;15;^Nota_Marginal^;3.7999999999999998;9.8000000000000007;0.0;^.^;1056
^998^;^PCB^;16;^Tomo^;8.6999999999999993;4.0;0.0;^.^;1057
^998^;^PCB^;17;^Pagina^;12.0;4.0;0.0;^.^;1058
^998^;^PCB^;18;^Numero Acta^;15.0;4.0;0.0;^.^;1059
^998^;^PCB^;19;^Fecha de Impresion^;14.5;11.4;0.0;^.^;1060
^998^;^PCB^;20;^Certificado valido para^;4.7999999999999998;10.5;0.0;^.^;1061
^998^;^PCC^;1;^Razon Social^;7.0;3.3999999999999999;0.0;^.^;1062
^998^;^PCC^;2;^Direccion^;0.0;0.0;0.0;^.^;1063
^998^;^PCC^;3;^Telefono^;0.0;0.0;0.0;^.^;1064
^998^;^PCC^;4;^RUC^;0.0;0.0;0.0;^.^;1065
^998^;^PCC^;5;^Beneficiario^;3.6000000000000001;7.0;0.0;^.^;1066
^998^;^PCC^;6;^Cedula^;0.0;0.0;0.0;^.^;1067
^998^;^PCC^;7;^Padre^;3.0;7.7000000000000002;0.0;^.^;1068
^998^;^PCC^;8;^Cedula_P^;0.0;0.0;0.0;^.^;1069
^998^;^PCC^;9;^Madre^;3.0;8.4000000000000004;0.0;^.^;1070
^998^;^PCC^;10;^Cedula_M^;0.0;0.0;0.0;^.^;1071
^998^;^PCC^;11;^Ciudad y Fecha de Nacimiento^;0.0;0.0;0.0;^.^;1072
^998^;^PCC^;12;^Ciudad y Fecha de B_C_M^;7.0;10.5;0.0;^.^;1073
^998^;^PCC^;13;^Padrinos^;3.7000000000000002;9.1999999999999993;0.0;^.^;1074
^998^;^PCC^;14;^Ministro^;3.5;9.8000000000000007;0.0;^.^;1075
^998^;^PCC^;15;^Nota_Marginal^;0.0;0.0;0.0;^.^;1076
^998^;^PCC^;16;^Tomo^;8.8000000000000007;5.7000000000000002;0.0;^.^;1077
^998^;^PCC^;17;^Pagina^;11.1;5.7000000000000002;0.0;^.^;1078
^998^;^PCC^;18;^Numero Acta^;13.1;5.7000000000000002;0.0;^.^;1079
^998^;^PCC^;19;^Fecha de Impresion^;4.0;4.7999999999999998;0.0;^.^;1080
^998^;^PCC^;20;^Certificado valido para^;0.0;0.0;0.0;^.^;1081
^998^;^PCD^;1;^Diario No^;16.800000000000001;0.29999999999999999;0.0;^.^;1082
^998^;^PCD^;2;^Fecha de Diario^;16.5;1.1000000000000001;0.0;^.^;1083
^998^;^PCD^;3;^Por Concepto de^;3.0;2.6000000000000001;0.0;^.^;1084
^998^;^PCD^;4;^CODIGO^;0.5;4.5;0.0;^.^;1085
^998^;^PCD^;5;^CONCEPTO^;3.5;4.5;0.0;^.^;1086
^998^;^PCD^;6;^PARCIAL_ME^;10.5;4.5;0.0;^.^;1087
^998^;^PCD^;7;^DEBE^;13.5;4.5;0.0;^.^;1088
^998^;^PCD^;8;^HABER^;16.5;4.5;0.0;^.^;1089
^998^;^PCD^;9;^TOTALES^;13.5;10.5;0.0;^.^;1090
^998^;^PCD^;10;^Usuario^;0.0;0.0;0.0;^.^;1091
^998^;^PCD^;20;^Imprimir Cheque al Final^;0.0;0.0;0.0;^.^;1092
^998^;^PCD^;21;^Hora de Impresión^;0.0;0.0;0.0;^.^;1093
^998^;^PCE^;1;^Egreso No^;16.800000000000001;0.29999999999999999;0.0;^.^;1094
^998^;^PCE^;2;^Fecha de Egreso^;16.5;1.1000000000000001;0.0;^.^;1095
^998^;^PCE^;3;^Pagado a^;3.0;2.5499999999999998;0.0;^.^;1096
^998^;^PCE^;4;^R.U.C. o C.I^;15.5;2.5499999999999998;0.0;^.^;1097
^998^;^PCE^;5;^Por Concepto de^;3.0;5.0999999999999996;0.0;^.^;1098
^998^;^PCE^;6;^Cantidad en Numero^;16.0;1.8;0.0;^.^;1099
^998^;^PCE^;7;^Cantidad en Letras^;3.5;3.1000000000000001;0.0;^.^;1100
^998^;^PCE^;8;^Efectivo S/^;3.1000000000000001;4.5;0.0;^.^;1101
^998^;^PCE^;9;^Cheques S/^;3.1000000000000001;4.0999999999999996;0.0;^.^;1102
^998^;^PCE^;10;^Banco^;7.0999999999999996;4.0999999999999996;0.0;^.^;1103
^998^;^PCE^;11;^Cta./Cte. No^;13.199999999999999;4.0999999999999996;0.0;^.^;1104
^998^;^PCE^;12;^Cheque No^;17.300000000000001;4.0999999999999996;0.0;^.^;1105
^998^;^PCE^;13;^CODIGO^;0.5;7.0;0.0;^.^;1106
^998^;^PCE^;14;^CONCEPTO^;3.5;7.0;0.0;^.^;1107
^998^;^PCE^;15;^PARCIAL_ME^;10.5;7.0;0.0;^.^;1108
^998^;^PCE^;16;^DEBE^;13.5;7.0;0.0;^.^;1109
^998^;^PCE^;17;^HABER^;16.5;7.0;0.0;^.^;1110
^998^;^PCE^;18;^TOTALES^;13.5;10.5;0.0;^.^;1111
^998^;^PCE^;19;^Usuario^;0.0;0.0;0.0;^.^;1112
^998^;^PCE^;20;^Imprimir Cheque al Final^;0.0;0.0;0.0;^.^;1113
^998^;^PCE^;21;^Hora de Impresión^;0.0;0.0;0.0;^.^;1114
^998^;^PCI^;6;^Cantidad en Número^;16.0;1.8999999999999999;0.0;^.^;1115
^998^;^PCI^;7;^Cantidad en Letras^;3.5;3.1000000000000001;0.0;^.^;1116
^998^;^PCI^;8;^Efectivo S/^;3.1000000000000001;4.5;0.0;^.^;1117
^998^;^PCI^;9;^Cheques S/^;3.1000000000000001;4.0999999999999996;0.0;^.^;1118
^998^;^PCI^;10;^Banco^;7.0999999999999996;4.0999999999999996;0.0;^.^;1119
^998^;^PCI^;11;^Cta./Cte. No^;13.199999999999999;4.0999999999999996;0.0;^.^;1120
^998^;^PCI^;12;^Cheque No^;17.300000000000001;4.0999999999999996;0.0;^.^;1121
^998^;^PCI^;13;^CODIGO^;0.5;7.0;0.0;^.^;1122
^998^;^PCI^;14;^CONCEPTO^;3.5;7.0;0.0;^.^;1123
^998^;^PCI^;15;^PARCIAL_ME^;10.5;7.0;0.0;^.^;1124
^998^;^PCI^;16;^DEBE^;13.5;7.0;0.0;^.^;1125
^998^;^PCI^;17;^HABER^;16.5;7.0;0.0;^.^;1126
^998^;^PCI^;18;^TOTALES^;13.5;10.5;0.0;^.^;1127
^998^;^PCI^;19;^Usuario^;0.0;0.0;0.0;^.^;1128
^998^;^PCI^;21;^Hora de Impresión^;0.0;0.0;0.0;^.^;1129
^998^;^PCI^;1;^Ingreso No^;16.800000000000001;0.29999999999999999;0.0;^.^;1130
^998^;^PCI^;2;^Fecha de Ingreso^;16.5;1.1000000000000001;0.0;^.^;1131
^998^;^PCI^;3;^Recibido de^;3.0;2.5499999999999998;0.0;^.^;1132
^998^;^PCI^;4;^R.U.C. o C.I^;15.5;2.5499999999999998;0.0;^.^;1133
^998^;^PCI^;5;^Por Concepto de^;3.0;5.0999999999999996;0.0;^.^;1134
^998^;^PCM^;1;^Razon Social^;8.0;3.0;0.0;^.^;1135
^998^;^PCM^;2;^Direccion^;0.0;0.0;0.0;^.^;1136
^998^;^PCM^;3;^Telefono^;0.0;0.0;0.0;^.^;1137
^998^;^PCM^;4;^RUC^;0.0;0.0;0.0;^.^;1138
^998^;^PCM^;5;^Beneficiario^;2.2999999999999998;6.2000000000000002;0.0;^.^;1139
^998^;^PCM^;6;^Cedula^;0.0;0.0;0.0;^.^;1140
^998^;^PCM^;7;^Padres^;0.0;0.0;0.0;^.^;1141
^998^;^PCM^;8;^Cedula_P^;0.0;0.0;0.0;^.^;1142
^998^;^PCM^;9;^Madre^;2.2999999999999998;7.2000000000000002;0.0;^.^;1143
^998^;^PCM^;10;^Cedula_M^;0.0;0.0;0.0;^.^;1144
^998^;^PCM^;11;^Ciudad y Fecha de Nacimiento^;0.0;0.0;0.0;^.^;1145
^998^;^PCM^;12;^Ciudad y Fecha de B_C_M^;7.0;8.0999999999999996;0.0;^.^;1146
^998^;^PCM^;13;^Padrinos^;6.2000000000000002;9.0;0.0;^.^;1147
^998^;^PCM^;14;^Ministro^;3.7000000000000002;10.0;0.0;^.^;1148
^998^;^PCM^;15;^Nota_Marginal^;0.0;0.0;0.0;^.^;1149
^998^;^PCM^;16;^Tomo^;8.8000000000000007;4.0;0.0;^.^;1150
^998^;^PCM^;17;^Pagina^;12.1;4.0;0.0;^.^;1151
^998^;^PCM^;18;^Numero Acta^;15.5;4.0;0.0;^.^;1152
^998^;^PCM^;19;^Fecha de Impresion^;14.5;11.6;0.0;^.^;1153
^998^;^PCM^;20;^Certificado valido para^;0.0;0.0;0.0;^.^;1154
^998^;^PCR^;1;^Retención No^;0.0;0.0;0.0;^.^;1155
^998^;^PCR^;2;^Fecha de Retención^;13.0;4.0;0.0;^.^;1156
^998^;^PCR^;3;^Valor Retenido a:^;4.2999999999999998;4.0;0.0;^.^;1157
^998^;^PCR^;4;^Dirección^;4.5;5.5;0.0;^.^;1158
^998^;^PCR^;5;^Ciudad Retenido^;0.0;0.0;0.0;^.^;1159
^998^;^PCR^;6;^Telefono Retenido^;0.0;0.0;0.0;^.^;1160
^998^;^PCR^;7;^Tipo de Comprobante^;14.5;4.7999999999999998;0.0;^.^;1161
^998^;^PCR^;8;^Factura No. del Retenido^;14.5;5.5;0.0;^.^;1162
^998^;^PCR^;9;^R.U.C. o C.I^;4.0;4.7999999999999998;0.0;^.^;1163
^998^;^PCR^;10;^Ejercicio Fiscal^;3.5;8.5;0.0;^.^;1164
^998^;^PCR^;11;^Concepto de Contabilidad^;0.0;0.0;0.0;^.^;1165
^998^;^PCR^;12;^Ancho del Concep. Cont^;5.5999999999999996;0.0;0.0;^.^;1166
^998^;^PCR^;13;^DETALLE DE LA RETENCION^;3.5;8.5;0.0;^.^;1167
^998^;^PCR^;14;^Tipo de R.F^;8.4000000000000004;8.5;0.0;^.^;1168
^998^;^PCR^;15;^Tipo de Ret. I.V.A^;8.4000000000000004;8.5;0.0;^.^;1169
^998^;^PCR^;16;^Codigo Retencion^;10.0;8.5;0.0;^.^;1170
^998^;^PCR^;17;^Concepto Codigo de Reten^;0.0;8.5;0.0;^.^;1171
^998^;^PCR^;18;^Referencia^;0.0;8.5;0.0;^.^;1172
^998^;^PCR^;19;^Base Imponible^;5.0;8.5;0.0;^.^;1173
^998^;^PCR^;20;^Porcentaje^;12.0;8.5;0.0;^.^;1174
^998^;^PCR^;21;^Valor Retenido^;14.0;8.5;0.0;^.^;1175
^998^;^PCR^;22;^TOTAL RETENIDO^;14.0;16.100000000000001;0.0;^.^;1176
^998^;^PCR^;23;^Sin Saltos de Pagina^;3.5;1.0;0.0;^.^;1177
^998^;^PCR^;24;^Medidas Retencion (X1Y1)^;2.6000000000000001;0.0;0.0;^.^;1178
^998^;^PCR^;25;^Medidas Retencion (X2Y2)^;17.5;21.5;0.0;^.^;1179
^998^;^PCR^;26;^Imprimir Ret. IVA (P.Y)^;0.0;15.0;0.0;^.^;1180
^998^;^PCR^;27;^Imprimir Ret. Fuent (P.Y)^;0.0;10.0;0.0;^.^;1181
^998^;^PCR^;28;^Posicion Xo y Yo Retencio^;0.0;0.0;0.0;^.^;1182
^998^;^PCR^;29;^Fecha Día^;0.0;0.0;0.0;^.^;1183
^998^;^PCR^;30;^Fecha Mes^;0.0;0.0;0.0;^.^;1184
^998^;^PCR^;31;^Fecha Año^;0.0;0.0;0.0;^.^;1185
^998^;^PCR^;32;^Total en Letras^;0.0;0.0;0.0;^.^;1186
^998^;^PCR^;33;^Autorizacion Comprobante^;0.0;0.0;0.0;^.^;1187
^998^;^PCR^;34;^Fecha Caducidad^;0.0;0.0;0.0;^.^;1188
^998^;^PCR^;35;^Ciudad Fecha Retencion^;0.0;0.0;0.0;^.^;1189
^998^;^PDC^;1;^Nota Débito o Crédito No^;16.800000000000001;0.29999999999999999;0.0;^.^;1190
^998^;^PDC^;2;^Fecha de ND o NC^;16.5;1.1000000000000001;0.0;^.^;1191
^998^;^PDC^;3;^Por Concepto de^;3.0;2.6000000000000001;0.0;^.^;1192
^998^;^PDC^;4;^CODIGO^;0.5;4.5;0.0;^.^;1193
^998^;^PDC^;5;^CONCEPTO^;3.5;4.5;0.0;^.^;1194
^998^;^PDC^;6;^PARCIAL_ME^;10.5;4.5;0.0;^.^;1195
^998^;^PDC^;7;^DEBE^;13.5;4.5;0.0;^.^;1196
^998^;^PDC^;8;^HABER^;16.5;4.5;0.0;^.^;1197
^998^;^PDC^;9;^TOTALES^;13.5;10.5;0.0;^.^;1198
^998^;^PDC^;10;^Usuario^;0.0;0.0;0.0;^.^;1199
^998^;^PDC^;20;^Ninguno^;0.0;0.0;0.0;^.^;1200
^998^;^PDC^;21;^Hora de Impresión^;0.0;0.0;0.0;^.^;1201
^998^;^PFA^;1;^ENCABEZADO DE LA FACTURA^;0.0;0.0;0.0;^.^;1202
^998^;^PFA^;2;^Factura No^;0.0;0.0;0.0;^.^;1203
^998^;^PFA^;3;^Fecha Emision: dd/ENE/Año^;2.5;3.1000000000000001;0.0;^.^;1204
^998^;^PFA^;4;^Fecha Emision: dd ENE Año^;0.0;0.0;0.0;^.^;1205
^998^;^PFA^;5;^Fecha Vencimi: dd/ENE/Año^;0.0;0.0;0.0;^.^;1206
^998^;^PFA^;6;^Fecha Vencimi: dd ENE Año^;0.0;0.0;0.0;^.^;1207
^998^;^PFA^;7;^Fecha: Ciudad dd/MM/aaaa^;0.0;0.0;0.0;^.^;1208
^998^;^PFA^;8;^Nombre Cliente^;2.5;3.7000000000000002;0.0;^.^;1209
^998^;^PFA^;9;^Código del Cliente^;0.0;0.0;0.0;^.^;1210
^998^;^PFA^;10;^Código Grupo^;2.5;4.2999999999999998;0.0;^.^;1211
^998^;^PFA^;11;^Dirección del Cliente^;2.5;4.2999999999999998;0.0;^.^;1212
^998^;^PFA^;12;^Ciudad^;0.0;0.0;0.0;^.^;1213
^998^;^PFA^;13;^RUC_CI^;11.5;3.7000000000000002;0.0;^.^;1214
^998^;^PFA^;14;^Teléfono(s)^;11.0;4.2999999999999998;0.0;^.^;1215
^998^;^PFA^;15;^E_mail^;14.5;4.5;0.0;^.^;1216
^998^;^PFA^;16;^Observacion^;3.0;0.0;0.0;^.^;1217
^998^;^PFA^;17;^Nota^;2.0;14.199999999999999;0.0;^.^;1218
^998^;^PFA^;18;^Digitador de la Factura^;1.0;12.1;0.0;^.^;1219
^998^;^PFA^;19;^Banco^;0.0;0.0;0.0;^.^;1220
^998^;^PFA^;20;^Cheque^;0.0;0.0;0.0;^.^;1221
^998^;^PFA^;21;^Ejecutivo de Ventas^;0.0;0.0;0.0;^.^;1222
^998^;^PFA^;22;^DETALLE DE LA FACTURA^;0.0;0.0;0.0;^.^;1223
^998^;^PFA^;23;^Codigo Producto^;0.0;5.7999999999999998;0.0;^.^;1224
^998^;^PFA^;24;^Cantidad^;1.5;5.7999999999999998;0.0;^.^;1225
^998^;^PFA^;25;^Descripcion del Producto^;2.5;5.7999999999999998;0.0;^.^;1226
^998^;^PFA^;26;^Ancho Descripcion^;6.0;0.0;0.0;^.^;1227
^998^;^PFA^;27;^Descuento x Producto^;0.0;0.0;0.0;^.^;1228
^998^;^PFA^;28;^Valor P.V.P^;9.0;5.7999999999999998;0.0;^.^;1229
^998^;^PFA^;29;^Total (Cantidad * P.V.P.)^;12.0;5.7999999999999998;0.0;^.^;1230
^998^;^PFA^;30;^Codigo de Barra^;0.0;0.0;0.0;^.^;1231
^998^;^PFA^;31;^Marca^;0.0;0.0;0.0;^.^;1232
^998^;^PFA^;32;^Unidad de medida^;0.0;0.0;0.0;^.^;1233
^998^;^PFA^;33;^Ruta^;0.0;0.0;0.0;^.^;1234
^998^;^PFA^;34;^Logotipo de la Factura^;0.0;0.0;0.0;^.^;1235
^998^;^PFA^;35;^PIE DE LA FACTURA^;0.0;0.0;0.0;^.^;1236
^998^;^PFA^;36;^SubTotal^;11.5;10.199999999999999;0.0;^.^;1237
^998^;^PFA^;37;^Total Sin I.V.A^;0.0;0.0;0.0;^.^;1238
^998^;^PFA^;38;^Total Con I.V.A^;0.0;0.0;0.0;^.^;1239
^998^;^PFA^;39;^Porcentaje Con I.V.A. 12%^;0.0;0.0;0.0;^.^;1240
^998^;^PFA^;40;^Valor I.V.A^;11.5;11.6;0.0;^.^;1241
^998^;^PFA^;41;^Porcentaje I.V.A. 12%^;10.0;11.6;0.0;^.^;1242
^998^;^PFA^;42;^Total Descuento^;0.0;0.0;0.0;^.^;1243
^998^;^PFA^;43;^Palabra Descuento^;0.0;0.0;0.0;^.^;1244
^998^;^PFA^;44;^Total Facturado^;0.0;0.0;0.0;^.^;1245
^998^;^PFA^;45;^Total en Letras^;0.0;0.0;0.0;^.^;1246
^998^;^PFA^;46;^Saldo Pendiente^;0.0;0.0;0.0;^.^;1247
^998^;^PFA^;47;^Autorizacion de Factura^;0.0;0.0;0.0;^.^;1248
^998^;^PFA^;48;^Total Comision^;0.0;0.0;0.0;^.^;1249
^998^;^PFA^;49;^Total Servicio^;0.0;0.0;0.0;^.^;1250
^998^;^PFA^;50;^CxC Clientes^;0.0;0.0;0.0;^.^;1251
^998^;^PFA^;51;^DAU^;1.0;1.0;0.0;^.^;1252
^998^;^PFA^;52;^FUE^;1.0;1.0;0.0;^.^;1253
^998^;^PFA^;53;^Declaracion Aduanera^;1.0;1.0;0.0;^.^;1254
^998^;^PFA^;54;^Guia de Remision^;1.0;1.0;0.0;^.^;1255
^998^;^PFA^;55;^Factura Comercial Aduaner^;1.0;1.0;0.0;^.^;1256
^998^;^PFA^;56;^Carta Porte^;1.0;1.0;0.0;^.^;1257
^998^;^PFA^;57;^Cantidad Aduanera^;0.0;0.0;0.0;^.^;1258
^998^;^PFA^;58;^Kilos Bruto^;0.0;0.0;0.0;^.^;1259
^998^;^PFA^;59;^Palabra: Saldo Pendiente^;11.6;9.5999999999999996;0.0;^.^;1260
^998^;^PFA^;60;^Fecha Emision Dia^;1.0;9.5999999999999996;0.0;^.^;1261
^998^;^PFA^;61;^Fecha Emision Mes^;3.0;9.5999999999999996;0.0;^.^;1262
^998^;^PFA^;62;^Fecha Emision Año^;6.0;9.5999999999999996;0.0;^.^;1263
^998^;^PFA^;63;^Hora de Proceso^;1.0;1.0;0.0;^.^;1264
^998^;^PFA^;64;^Representante^;1.0;1.0;0.0;^.^;1265
^998^;^PFA^;65;^Cedula del Representante^;1.0;1.0;0.0;^.^;1266
^998^;^PFA^;66;^SubTotal - Descuento^;0.0;0.0;0.0;^.^;1267
^998^;^PFA^;67;^Fecha de Inscripcion RUC^;0.0;0.0;0.0;^.^;1268
^998^;^PFA^;68;^Orden de Trabajo No^;0.0;0.0;0.0;^.^;1269
^998^;^PFA^;69;^SubTotal-(Desc1+Desc2)^;10.0;0.0;0.0;^.^;1270
^998^;^PFA^;70;^Fecha_IN^;10.0;0.0;0.0;^.^;1271
^998^;^PFA^;71;^Fecha_OUT^;11.0;0.0;0.0;^.^;1272
^998^;^PFA^;72;^Cant_Hab^;12.0;0.0;0.0;^.^;1273
^998^;^PFA^;73;^Tipo_Hab^;13.0;0.0;0.0;^.^;1274
^998^;^PFA^;75;^Tipo de Abono^;0.0;0.0;0.0;^.^;1275
^998^;^PFA^;76;^Palabra: Tipo Abono^;0.0;0.0;0.0;^.^;1276
^998^;^PFA^;77;^Visto en Tipo Abono^;0.0;0.0;0.0;^.^;1277
^998^;^PFA^;78;^Valor Tipo Abono^;0.0;0.0;0.0;^.^;1278
^998^;^PFA^;79;^Fecha Tipo Abono^;0.0;0.0;0.0;^.^;1279
^998^;^PFM^;1;^ENCABEZADO DE LA FACTURA^;0.0;0.0;0.0;^.^;1280
^998^;^PFM^;2;^Factura No^;17.0;0.55000000000000004;0.0;^.^;1281
^998^;^PFM^;3;^Fecha Emision: dd/ENE/Año^;15.0;1.8;0.0;^.^;1282
^998^;^PFM^;4;^Fecha Vencimi: dd/ENE/Año^;17.0;1.8;0.0;^.^;1283
^998^;^PFM^;5;^Nombre Cliente^;3.5;1.3;0.0;^.^;1284
^998^;^PFM^;6;^Código del Cliente^;0.0;0.0;0.0;^.^;1285
^998^;^PFM^;7;^Grupo del Cliente^;0.0;0.0;0.0;^.^;1286
^998^;^PFM^;8;^Dirección del Cliente^;4.0;2.2999999999999998;0.0;^.^;1287
^998^;^PFM^;9;^Teléfono(s)^;4.0;1.8;0.0;^.^;1288
^998^;^PFM^;10;^Ciudad^;0.0;0.0;0.0;^.^;1289
^998^;^PFM^;11;^RUC_CI^;16.0;1.3;0.0;^.^;1290
^998^;^PFM^;12;^Vendedor^;0.0;0.0;0.0;^.^;1291
^998^;^PFM^;13;^Emails^;0.0;0.0;0.0;^.^;1292
^998^;^PFM^;14;^DETALLE DE LA FACTURA^;0.0;3.5;0.0;^.^;1293
^998^;^PFM^;15;^Codigo Producto^;0.0;3.5;0.0;^.^;1294
^998^;^PFM^;16;^Cantidad^;2.0;3.5;0.0;^.^;1295
^998^;^PFM^;17;^Descripcion^;5.7999999999999998;3.5;0.0;^.^;1296
^998^;^PFM^;18;^Ancho Descripcion^;9.0;9.0;0.0;^.^;1297
^998^;^PFM^;19;^Valor P.V.P^;15.0;3.5;0.0;^.^;1298
^998^;^PFM^;20;^Total (Cantidad*P.V.P.)^;17.100000000000001;3.5;0.0;^.^;1299
^998^;^PFM^;21;^PIE DE LA FACTURA^;0.0;0.0;0.0;^.^;1300
^998^;^PFM^;22;^Sub Total^;16.800000000000001;6.7999999999999998;0.0;^.^;1301
^998^;^PFM^;23;^Total Con IVA^;16.800000000000001;6.2000000000000002;0.0;^.^;1302
^998^;^PFM^;24;^Total Sin IVA^;16.800000000000001;7.2000000000000002;0.0;^.^;1303
^998^;^PFM^;25;^Valor I.V.A^;15.0;6.7999999999999998;0.0;^.^;1304
